File type;Contracts
Charset;ISO-8859-1
Decimal separator;Comma
Boolean format;Yes;No
Day pattern;dd/MM/yyyy
Timestamp pattern;dd/MM/yyyy HH:mm
Additional contract info;Not included
Contract type;Variable linear
Reference day;30/11/2024
Identifier;Description;Interest anchor date;Interest payment period;Principal anchor date;Principal payment period;Principal payment amount;Residual principal;Principal grace period end date;Maturity date;Prepayment allowed;Position;Initial principal;Outstanding principal;Start date;Day count convention;Accrued interest;Purchase date;Purchase relative price;Purchase relative price type;Business day convention;Discount curve;Credit spread curve;Group identifier;Planned position;Planned date;Currency;Book value definition;Custom amortized cost;Fair value accounting;Market value;Market value type;Excess operational deposits;Haircut;Retained;Minimum encumbrance;Counterparty;Counterparty LEI;Counterparty national code;Counterparty residence;Client start date;Discarded;Discarding cause;Last adjusted rate;Teaser spread;Teaser period end;Indexed curve;Indexed term;Interest rate floor;Interest rate cap;Reset anchor date;Reset period;Indexed rate scaling;Reset lag;Interest spread;Fuente de datos;Producto;Segmento negocio;Tipo tasa;Moneda original;C�digo de producto;C�digo de sub-producto;Producto comercial;Apartado;Epigrafe M1;Cuenta contable;C�digo DRC;Clave ISIN cobertura;C�digo clasificaci�n activo;Descripci�n tama�o empresa;Consolidado reservado;Consolidado p�blico;F8 Primario;F8 Secundario;F18 Primario;F18 Secundario 1;F18 Secundario 2;Persona f�sica/jur�dica;Segmento negocio cartera;Marca transaccional;Marca empleado;Epigrafe RI2;Transferencia cuentas vista;Moneda de tratamiento;Categoria RI3;Mes de reprecio;Sensible;C�digo DRC contable;C�digo tama�o empresa;C�d. segmento estrat�gico;Des. segmento estrat�gico;Edad;Segmento estrat�gico;Coste amort./Valor razon.;Cod. ranking insolvencia;Des. ranking insolvencia;Clasificacion F V_J;Opcion Comprada;Opcion Vendida;Operacional;FINREP;Macrosegmento;Des. macrosegmento
1432001_210325010510007252;;19/02/2025;6M;19/08/2025;12M;;;19/08/2024;19/08/2027;Yes;Long;15000;15000;19/08/2022;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;15000;;;;;;;;;;;;;No;;5,65;2;20/08/2025;EURIBOR_SWAP;12M;0;;20/08/2025;12M;;2M;2;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;567;114124;A;04.02.05.04.00 Prestamos personales;33652000005;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.3;Original;EUR;Activo general;2025-08;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
1436349_210300035803174107200020241013;;10/05/2025;6M;10/05/2025;6M;;;10/11/2024;10/11/2030;Yes;Short;15000;15000;17/10/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;15000;;;;;;;;;;;;;No;;3,372;;;EURIBOR_SWAP;6M;;;10/11/2030;6M;;;0,22;UG;CUENTAS A PLAZO PASIVO ENTIDADES DE CREDITO;Servicios Centrales;VAR;EUR;052;999;;P;02.02.00.00.00 Cuentas a plazo;54693111004;;;;;;;160;180;;;;;;N;;P.1;Original;EUR;;;Sensible;;;;;;DESCONOCIDO;AMORTIZED_COST;;;VARIABLE;NO;NO;;2.4.1.3.2.2 Variable;;
143648_210322230514751351;;25/04/2025;6M;25/04/2025;6M;;;25/10/2024;25/10/2037;Yes;Long;36193,04;36193,04;25/10/2007;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;36193,04;;;;;;;;;;;;;No;;4,21;0,6;26/04/2025;EURIBOR_SWAP;12M;0;;26/04/2025;6M;;;0,6;UG;PERSONALES GTIA HIP COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.05.04.00 Prestamos personales;33552000009;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-04;Sensible;02030000;;F04;Adultos 1B;52;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1438893_210346100510108557;;26/01/2025;6M;26/01/2025;6M;;;26/07/2024;26/01/2029;Yes;Long;36000;36000;26/01/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;36000;;;;;;;;;;;;;No;;4,17;0,5;27/01/2025;EURIBOR_SWAP;12M;0;;27/01/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;01030202;;F06;Adultos 2B;61;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1441287_210325030510006019;;12/01/2025;6M;12/01/2025;6M;;;12/07/2024;12/01/2029;Yes;Long;9000;9000;12/01/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;9000;;;;;;;;;;;;;No;;4,154;0,5;13/01/2025;EURIBOR_SWAP;12M;0;;13/01/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;01030202;;F05;Adultos 2A;43;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1442026_210379500510000085;;24/12/2024;1M;24/02/2025;1M;;;24/01/2025;24/01/2029;Yes;Long;10000;10000;24/01/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;10000;;;;;;;;;;;;;No;;4,16;0,5;25/01/2025;EURIBOR_SWAP;12M;0;;25/01/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;01030202;;F07;Adultos 3;59;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1442106_210343060510000877;;14/02/2025;6M;14/08/2025;6M;;;14/02/2025;14/02/2029;Yes;Long;60000;60000;14/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;60000;;;;;;;;;;;;;No;;4,15;0,5;15/02/2025;EURIBOR_SWAP;12M;0;;15/02/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;PYME - MICROEMPRESA;;;;;170;;;J;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;01030202;01;J08;Otras empresas y asociaciones sin �nimo de lucro;;RESTO DE EMPRESAS / SIN_ANIMO_DE_LUCRO ;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1442983_210300035803005107201220220807;;10/03/2025;6M;10/03/2025;6M;;;10/09/2024;10/09/2028;Yes;Short;567960;567960;11/08/2022;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;567960;;;;;;;;;;;;;No;;3,363;;;EURIBOR_SWAP;6M;;;10/09/2028;6M;;;0,07;UG;CUENTAS A PLAZO PASIVO ENTIDADES DE CREDITO;Servicios Centrales;VAR;EUR;052;999;;P;02.02.00.00.00 Cuentas a plazo;54693111004;;;;;;;160;180;;;;;;N;;P.1;Original;EUR;;;Sensible;;;;;;DESCONOCIDO;AMORTIZED_COST;;;VARIABLE;NO;NO;;2.4.1.3.2.2 Variable;;
1445946_210324030513014101;;10/12/2024;6M;10/12/2024;6M;;;10/06/2024;10/12/2036;Yes;Long;49350;49350;10/12/2008;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;49350;;;;;;;;;;;;;No;;3,94;0;11/12/2024;EURIBOR_SWAP;12M;0;12,5;11/12/2024;12M;;;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F07;Adultos 3;57;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
1450322_210345180510001772;;13/02/2025;6M;13/02/2025;6M;;;13/08/2024;13/02/2029;Yes;Long;54000;54000;13/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;54000;;;;;;;;;;;;;No;;4,154999999999999;0,5;14/02/2025;EURIBOR_SWAP;12M;0;;14/02/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;01030202;;F04;Adultos 1B;53;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1450637_210345060513012983;;25/01/2025;6M;25/01/2025;6M;;;25/07/2024;25/01/2040;Yes;Long;51666,57;51666,57;25/10/2007;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;51666,57;;;;;;;;;;;;;No;;4,21;0;26/07/2025;EURIBOR_SWAP;12M;0;12,5;26/07/2025;12M;;;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-07;Sensible;02010100;;F04;Adultos 1B;63;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
1453100_210342500513013952;;27/04/2025;6M;27/04/2025;6M;;;27/10/2024;27/10/2026;Yes;Long;8560;8560;27/10/2006;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8560;;;;;;;;;;;;;No;;4,21;0;28/04/2025;EURIBOR_SWAP;12M;0;12,5;28/04/2025;12M;;;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-04;Sensible;02010100;;F06;Adultos 2B;51;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
1456276_210371320500052654;;24/12/2024;1M;24/05/2025;12M;;;24/05/2024;24/05/2032;Yes;Long;32000;32000;24/05/2017;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;32000;;;;;;;;;;;;;No;;6,994;3,2399999999999998;25/05/2025;EURIBOR_SWAP_MAS_0,025;12M;0;;25/05/2025;12M;;;3,2399999999999998;UG;HIPOTECARIOS AGRICOLAS;Banca Comercial;VAR;EUR;050;242;114204;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;170;;;F;;N;N;A.2.1.4;Original;EUR;Activo general;2025-05;Sensible;02010300;;F04;Adultos 1B;47;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1457047_210344940514216777;;26/03/2025;6M;26/03/2025;6M;;;26/09/2024;26/03/2029;Yes;Long;22500;22500;30/10/2006;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;22500;;;;;;;;;;;;;No;;4,21;0,6;27/03/2025;EURIBOR_SWAP;12M;0;;27/03/2025;12M;;;0,6;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;02010100;;F07;Adultos 3;50;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1458242_210322230530000012;;19/01/2025;3M;19/01/2025;3M;;;19/10/2024;19/01/2031;Yes;Long;633772,08;633772,08;19/01/2016;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;633772,08;;;;;;;;;;;;;No;;4,071000000000001;0,8699999999999999;20/01/2025;EURIBOR_SWAP;3M;0;19;20/01/2025;3M;;;0,8699999999999999;UG;OTROS PRESTAMOS SECTOR PUBLICO;Banca Comercial;VAR;EUR;053;201;111101;A;04.01.03.00.00 Administraciones Locales;33551110006;03000000;;00;GRANDE;;;;;090;;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;;04;J06;Organismos P�blicos;;SECTOR_PUBLICO;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;1.8.2.2.1 Inversi�n crediticia;;
1458800_210342760513012944;;18/05/2025;6M;18/05/2025;6M;;;18/11/2024;18/11/2039;Yes;Long;46699,9;46699,9;12/11/2007;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;46699,9;;;;;;;;;;;;;No;;4,21;0;19/05/2025;EURIBOR_SWAP;12M;0;12,5;19/05/2025;12M;;;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010100;;F05;Adultos 2A;39;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
1459592_210325260515759796;;09/05/2025;6M;09/05/2025;6M;;;09/11/2024;09/11/2035;Yes;Long;44000;44000;23/10/2009;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;44000;;;;;;;;;;;;;No;;4,21;0,6;10/05/2025;EURIBOR_SWAP;12M;2,5;;10/05/2025;6M;;;0,6;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010100;;F07;Adultos 3;42;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1460014_210300035803165106000020240707;;10/02/2025;6M;10/02/2025;6M;;;10/08/2024;10/08/2029;Yes;Short;88000;88000;11/07/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;88000;;;;;;;;;;;;;No;;3,911;;;EURIBOR_SWAP;6M;;;10/08/2029;6M;;;0,22;UG;CUENTAS A PLAZO PASIVO ENTIDADES DE CREDITO;Servicios Centrales;VAR;EUR;052;999;;P;02.02.00.00.00 Cuentas a plazo;54693111004;;;;;;;160;180;;;;;;N;;P.1;Original;EUR;;;Sensible;;;;;;DESCONOCIDO;AMORTIZED_COST;;;VARIABLE;NO;NO;;2.4.1.3.2.2 Variable;;
146078_210326050500122258;;03/05/2025;6M;03/05/2025;12M;;;03/05/2024;03/05/2036;Yes;Long;174400,01;174400,01;03/05/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;174400,01;;;;;;;;;;;;;No;;6,218;2,5;04/05/2025;EURIBOR_SWAP;12M;0;;04/05/2025;12M;;2M;2,5;UG;HIPOTECARIOS AGRICOLAS;Banca Comercial;VAR;EUR;050;264;114200;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;01030201;;F05;Adultos 2A;41;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1460803_210300035803154106000020240526;;10/12/2024;6M;10/12/2024;6M;;;10/06/2024;10/06/2029;Yes;Short;296700;296700;30/05/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;296700;;;;;;;;;;;;;No;;4,009;;;EURIBOR_SWAP;6M;;;10/06/2029;6M;;;0,22;UG;CUENTAS A PLAZO PASIVO ENTIDADES DE CREDITO;Servicios Centrales;VAR;EUR;052;999;;P;02.02.00.00.00 Cuentas a plazo;54693111004;;;;;;;160;180;;;;;;N;;P.1;Original;EUR;;;Sensible;;;;;;DESCONOCIDO;AMORTIZED_COST;;;VARIABLE;NO;NO;;2.4.1.3.2.2 Variable;;
1461529_210302130500036590;;04/01/2025;3M;04/10/2025;12M;;;04/10/2024;04/10/2029;Yes;Long;18625;18625;04/10/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;18625;;;;;;;;;;;;;No;;5,766;2,6;05/10/2025;EURIBOR_SWAP;12M;0;;05/10/2025;12M;;2M;2,6;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;050;263;114107;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-10;Sensible;01030202;;F07;Adultos 3;47;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1461698_210347570513013260;;02/01/2025;6M;02/01/2025;6M;;;02/07/2024;02/07/2041;Yes;Long;56666,58;56666,58;02/07/2008;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;56666,58;;;;;;;;;;;;;No;;4,21;0;03/07/2025;EURIBOR_SWAP;12M;0;12,5;03/07/2025;12M;;;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-07;Sensible;02010200;;F09;Seniors 2;66;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
1462681_210303090500053425;;23/02/2025;6M;23/08/2025;12M;;;23/08/2024;23/08/2027;Yes;Long;15087,12;15087,12;23/08/2007;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;15087,12;;;;;;;;;;;;;No;;4,479;0,8;24/02/2025;EURIBOR_SWAP;12M;0;;24/02/2025;12M;;2M;0,8;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010100;;F07;Adultos 3;59;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1463556_210342200513013225;;13/12/2024;6M;13/12/2024;6M;;;13/06/2024;13/12/2029;Yes;Long;9900;9900;13/12/2007;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;9900;;;;;;;;;;;;;No;;4,21;0;14/06/2025;EURIBOR_SWAP;12M;0;12,5;14/06/2025;12M;;;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;02010100;;F07;Adultos 3;56;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
1464469_210300035803156109600020240526;;10/12/2024;6M;10/12/2024;6M;;;10/06/2024;10/06/2032;Yes;Short;88000;88000;30/05/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;88000;;;;;;;;;;;;;No;;4,139;;;EURIBOR_SWAP;6M;;;10/06/2032;6M;;;0,35;UG;CUENTAS A PLAZO PASIVO ENTIDADES DE CREDITO;Servicios Centrales;VAR;EUR;052;999;;P;02.02.00.00.00 Cuentas a plazo;54693111004;;;;;;;160;180;;;;;;N;;P.1;Original;EUR;;;Sensible;;;;;;DESCONOCIDO;AMORTIZED_COST;;;VARIABLE;NO;NO;;2.4.1.3.2.2 Variable;;
146894_210342270514732605;;12/05/2025;6M;12/05/2025;6M;;;12/11/2024;12/11/2039;Yes;Long;49999,9;49999,9;15/10/2007;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;49999,9;;;;;;;;;;;;;No;;4,21;0,6;13/04/2025;EURIBOR_SWAP;12M;0;;13/04/2025;6M;;;0,6;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-04;Sensible;02010100;;F07;Adultos 3;49;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1469001_210343260515326458;;27/04/2025;6M;27/04/2025;6M;;;27/10/2024;27/10/2038;Yes;Long;19034,42;19034,42;27/10/2008;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;19034,42;;;;;;;;;;;;;No;;4,21;0,6;28/04/2025;EURIBOR_SWAP;12M;0;;28/04/2025;12M;;;0,6;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-04;Sensible;02010100;;F07;Adultos 3;49;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1469530_210374010530000373;;25/01/2025;3M;25/01/2025;3M;;;25/10/2024;25/07/2031;Yes;Long;2268000;2268000;25/07/2019;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2268000;;;;;;;;;;;;;No;;3,6859999999999995;0;26/01/2025;EURIBOR_SWAP;3M;0;;26/01/2025;6M;;;0;UG;OTROS PRESTAMOS SECTOR PUBLICO;Banca Comercial;VAR;EUR;053;201;111101;A;04.01.03.00.00 Administraciones Locales;33551110006;03000000;;00;GRANDE;;;;;090;;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;;04;J06;Organismos P�blicos;;SECTOR_PUBLICO;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.2.1 Inversi�n crediticia;;
1469909_210346120515162578;;02/05/2025;6M;02/05/2025;6M;;;02/11/2024;02/05/2036;Yes;Long;19615,38;19615,38;02/09/2008;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;19615,38;;;;;;;;;;;;;No;;4,21;0,6;03/05/2025;EURIBOR_SWAP;12M;0;;03/05/2025;6M;;;0,6;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010100;;F07;Adultos 3;46;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1470922_210300035702016108400020190324;;15/04/2025;6M;15/04/2025;6M;;;15/10/2024;15/04/2026;Yes;Short;11571,46;11571,46;28/03/2019;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;11571,46;;;;;;;;;;;;;No;;3,3170000000000006;;;EURIBOR_SWAP;6M;;;15/04/2026;6M;;;0,26;UG;CUENTAS A PLAZO PASIVO ENTIDADES DE CREDITO;Servicios Centrales;VAR;EUR;052;999;;P;02.02.00.00.00 Cuentas a plazo;54693111004;;;;;;;160;180;;;;;;N;;P.1;Original;EUR;;;Sensible;;;;;;DESCONOCIDO;AMORTIZED_COST;;;VARIABLE;NO;NO;;2.4.1.3.2.2 Variable;;
147203_210342200513018596;;28/04/2025;6M;28/04/2025;6M;;;28/10/2024;28/10/2035;Yes;Long;34725,37;34725,37;28/10/2010;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;34725,37;;;;;;;;;;;;;No;;4,859;1,25;29/04/2025;EURIBOR_SWAP;12M;0;12,5;29/04/2025;12M;;;1,25;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-04;Sensible;02010100;;F06;Adultos 2B;48;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
14723_210371150500020137;;01/01/2025;3M;01/10/2025;12M;;;01/10/2024;01/10/2029;Yes;Long;787121,23;787121,23;01/10/2013;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;787121,23;;;;;;;;;;;;;No;;6,474;3,6999999999999997;02/04/2025;EURIBOR_SWAP_MAS_0,025;12M;0;;02/04/2025;6M;;;3,6999999999999997;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;02010300;;04;;;;;;170;170;;F;;N;N;A.2.1.4;Original;EUR;Activo general;2025-04;Sensible;02010300;;F09;Seniors 2;72;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1474978_210345210510002204;;01/12/2024;6M;01/08/2025;6M;;;01/02/2025;01/02/2029;Yes;Long;60000;60000;01/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;60000;;;;;;;;;;;;;No;;4,072;0,5;02/02/2025;EURIBOR_SWAP;12M;0;;02/02/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;01030202;01;J08;Otras empresas y asociaciones sin �nimo de lucro;;RESTO DE EMPRESAS / SIN_ANIMO_DE_LUCRO ;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
1475685_210307040510001658;;05/12/2024;3M;05/09/2025;12M;;;05/09/2024;05/09/2039;Yes;Long;35000;35000;05/09/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;35000;;;;;;;;;;;;;No;;5;1,5;06/09/2025;EURIBOR_SWAP;12M;0;;06/09/2025;12M;;2M;1,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;305;114118;A;04.02.05.04.00 Prestamos personales;33652000005;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;01030202;;F07;Adultos 3;30;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
