File type;Contracts
Charset;ISO-8859-1
Decimal separator;Comma
Boolean format;Yes;No
Day pattern;dd/MM/yyyy
Timestamp pattern;dd/MM/yyyy HH:mm
Additional contract info;Not included
Contract type;Fixed linear
Reference day;30/11/2024
Identifier;Description;Interest anchor date;Interest payment period;Principal anchor date;Principal payment period;Principal payment amount;Residual principal;Principal grace period end date;Maturity date;Prepayment allowed;Position;Initial principal;Outstanding principal;Start date;Day count convention;Accrued interest;Purchase date;Purchase relative price;Purchase relative price type;Business day convention;Discount curve;Credit spread curve;Group identifier;Planned position;Planned date;Currency;Book value definition;Custom amortized cost;Fair value accounting;Market value;Market value type;Excess operational deposits;Haircut;Retained;Minimum encumbrance;Counterparty;Counterparty LEI;Counterparty national code;Counterparty residence;Client start date;Discarded;Discarding cause;Indexed rate;Comision cancelacion RI3;Interest spread;Fuente de datos;Producto;Segmento negocio;Tipo tasa;Moneda original;C�digo de producto;C�digo de sub-producto;Producto comercial;Apartado;Epigrafe M1;Cuenta contable;C�digo DRC;Clave ISIN cobertura;C�digo clasificaci�n activo;Descripci�n tama�o empresa;Consolidado reservado;Consolidado p�blico;F8 Primario;F8 Secundario;F18 Primario;F18 Secundario 1;F18 Secundario 2;Persona f�sica/jur�dica;Segmento negocio cartera;Marca transaccional;Marca empleado;Epigrafe RI2;Transferencia cuentas vista;Moneda de tratamiento;Categoria RI3;Mes de reprecio;Sensible;C�digo DRC contable;C�digo tama�o empresa;C�d. segmento estrat�gico;Des. segmento estrat�gico;Edad;Segmento estrat�gico;Coste amort./Valor razon.;Cod. ranking insolvencia;Des. ranking insolvencia;Clasificacion F V_J;Opcion Comprada;Opcion Vendida;Operacional;FINREP;Macrosegmento;Des. macrosegmento
1458876_210322210510014840;;28/01/2025;6M;28/01/2025;6M;;;28/07/2024;28/01/2025;Yes;Long;600;600;28/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;600;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F07;Adultos 3;43;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1460573_210324160510101858;;16/01/2025;3M;16/01/2025;3M;;;16/10/2024;16/01/2025;Yes;Long;500;500;16/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;500;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;54;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1461910_210330420500033333;;09/01/2025;3M;09/07/2025;12M;;;09/07/2024;09/07/2029;Yes;Long;21571,84;21571,84;09/07/2004;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;21571,84;;;;;;;;;;;;;No;;3;0;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F09;Seniors 2;68;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1462318_210322210510014573;;16/01/2025;6M;16/01/2025;6M;;;16/07/2024;16/01/2025;Yes;Long;2500;2500;16/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2500;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;59;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1464832_210383550500891005;;29/12/2024;1M;29/12/2024;1M;;;29/11/2024;29/12/2025;Yes;Long;1003,79;1003,79;29/12/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1003,79;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;58;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1464879_210324010510108983;;07/02/2025;6M;07/02/2025;6M;;;07/08/2024;07/02/2025;Yes;Long;4000;4000;07/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F03;Adultos 1A;42;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1466096_210372120500032867;;01/12/2024;1M;01/12/2024;1M;;;01/11/2024;01/12/2024;Yes;Long;70,32;70,32;01/12/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;70,32;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;050;031;114101;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F07;Adultos 3;51;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1466715_210383550500861957;;05/12/2024;1M;05/12/2024;1M;;;05/11/2024;05/10/2026;Yes;Long;2085,4;2085,4;05/10/2021;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2085,4;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F06;Adultos 2B;63;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1466803_210383550500882676;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;30/03/2026;Yes;Long;2027,77;2027,77;30/03/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2027,77;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F05;Adultos 2A;28;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1466954_210320380500071933;;24/12/2024;1M;24/12/2024;1M;;;24/11/2024;24/01/2031;Yes;Long;30756,14;30756,14;24/01/2023;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;30756,14;;;;;;;;;;;;;No;;4,75;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;050;273;114136;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;53;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1468851_210342310510100876;;12/02/2025;6M;12/02/2025;6M;;;12/08/2024;12/02/2025;Yes;Long;3000;3000;12/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F07;Adultos 3;56;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
146990_210322150510001380;;14/01/2025;6M;14/01/2025;12M;;;14/01/2024;14/01/2025;Yes;Long;4000;4000;14/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552200000;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;63;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1470143_210342210510000147;;13/02/2025;3M;13/02/2025;3M;;;13/11/2024;13/02/2025;Yes;Long;900;900;13/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;900;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F07;Adultos 3;57;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1470610_210343400510004666;;22/12/2024;1M;22/12/2024;1M;;;22/11/2024;22/01/2025;Yes;Long;1666,82;1666,82;22/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1666,82;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;45;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1470907_210383550500887840;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;31/03/2025;Yes;Long;617,89;617,89;20/09/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;617,89;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;63;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1471065_210372260500038080;;15/05/2025;6M;15/05/2025;6M;;;15/11/2024;15/05/2025;Yes;Long;49832,94;49832,94;15/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;49832,94;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES AGRICOLAS;Banca Empresas;FIX;EUR;050;551;114101;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;PYME - MEDIANA;;;;;120;130;;J;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;03;J02;Medianas empresas;;MEDIANAS EMPRESAS;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
1473723_210303230500051668;;13/04/2025;6M;13/10/2025;12M;;;13/10/2024;13/10/2030;Yes;Long;34731,92;34731,92;13/10/2022;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;34731,92;;;;;;;;;;;;;No;;2,75;3;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;050;241;114113;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F07;Adultos 3;58;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
147429_210327600510000512;;07/02/2025;6M;07/02/2025;6M;;;07/08/2024;07/02/2025;Yes;Long;3000;3000;07/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F07;Adultos 3;57;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1477183_210371330500027307;;30/11/2024;1M;30/11/2024;1M;;;;31/10/2031;Yes;Long;47000;47000;31/10/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;47000;;;;;;;;;;;;;No;;4;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;050;273;114136;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F04;Adultos 1B;64;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
14777_210383550500890505;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;31/12/2025;Yes;Long;2573,36;2573,36;05/12/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2573,36;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;60;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1479489_210383550500858417;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;31/07/2026;Yes;Long;5026,48;5026,48;09/07/2021;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5026,48;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;49;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1479893_210346100510107503;;10/02/2025;12M;10/02/2025;12M;;;10/02/2024;10/02/2025;Yes;Long;9000;9000;10/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;9000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F03;Adultos 1A;44;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
148056_210383550500884950;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;31/12/2024;Yes;Long;299,38;299,38;08/06/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;299,38;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;40;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1482161_210327400510003300;;10/01/2025;3M;10/01/2025;3M;;;10/10/2024;10/01/2025;Yes;Long;2500;2500;10/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2500;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F03;Adultos 1A;33;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1482558_210383550500896965;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;31/07/2025;Yes;Long;6315,83;6315,83;22/07/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;6315,83;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F06;Adultos 2B;57;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1484276_210383550500882355;;22/12/2024;1M;22/12/2024;1M;;;22/11/2024;22/03/2027;Yes;Long;7132,33;7132,33;22/03/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;7132,33;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F06;Adultos 2B;58;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1486219_210372260500038124;;15/05/2025;6M;15/05/2025;6M;;;15/11/2024;15/05/2025;Yes;Long;49591,8;49591,8;15/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;49591,8;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES AGRICOLAS;Banca Empresas;FIX;EUR;050;551;114101;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;PYME - MEDIANA;;;;;120;130;;J;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;03;J02;Medianas empresas;;MEDIANAS EMPRESAS;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
1488175_210383550500882453;;30/09/2024;1M;30/09/2024;1M;;;30/08/2024;02/12/2024;Yes;Long;73,99;73,99;24/03/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;73,99;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F09;Seniors 2;69;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1490550_210323200510002862;;26/02/2025;6M;26/02/2025;12M;;;26/02/2024;26/02/2025;Yes;Long;8000;8000;26/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F08;Seniors 1;69;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1493142_210301710500030480;;05/12/2024;1M;05/12/2024;1M;;;05/11/2024;05/06/2032;Yes;Long;17062,5;17062,5;05/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;17062,5;;;;;;;;;;;;;No;;4;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;050;273;114136;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F06;Adultos 2B;60;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
149378_210383550500891595;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;31/01/2025;Yes;Long;388,09;388,09;23/01/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;388,09;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F09;Seniors 2;69;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1494122_210383550500890658;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;31/12/2024;Yes;Long;1566,96;1566,96;12/12/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1566,96;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F09;Seniors 2;66;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1494636_210308120500029576;;19/12/2024;3M;19/06/2025;12M;;;19/06/2024;19/06/2032;Yes;Long;182928,63;182928,63;19/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;182928,63;;;;;;;;;;;;;No;;4;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;050;273;114136;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
149488_210342140510000422;;14/02/2025;6M;14/02/2025;6M;;;14/08/2024;14/02/2025;Yes;Long;4000;4000;14/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F07;Adultos 3;50;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1497603_210383550500887127;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;31/08/2026;Yes;Long;2057,57;2057,57;24/08/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2057,57;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;44;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1501388_210383550500888466;;04/12/2024;1M;04/12/2024;1M;;;04/11/2024;04/10/2025;Yes;Long;3112,04;3112,04;04/10/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3112,04;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F06;Adultos 2B;50;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
150365_210322420510012071;;25/02/2025;3M;25/02/2025;12M;;;25/02/2024;25/02/2025;Yes;Long;8000;8000;25/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;57;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1506554_210383550500871081;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;30/04/2025;Yes;Long;1232,7;1232,7;26/04/2022;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1232,7;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;60;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1508040_210383550500895387;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;31/05/2025;Yes;Long;1051,43;1051,43;29/05/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1051,43;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;49;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1508449_210342310510100965;;24/02/2025;6M;24/02/2025;6M;;;24/08/2024;24/02/2025;Yes;Long;4000;4000;24/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;53;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1510490_210343250510000259;;06/02/2025;6M;06/02/2025;12M;;;06/02/2024;06/02/2025;Yes;Long;8000;8000;06/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F06;Adultos 2B;62;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
