File type;Contracts
Charset;ISO-8859-1
Decimal separator;Comma
Boolean format;Yes;No
Day pattern;dd/MM/yyyy
Timestamp pattern;dd/MM/yyyy HH:mm
Additional contract info;Included
Contract type;Variable bullet
Reference day;30/11/2024
;Identifier;Description;Payment anchor date;Payment period;Maturity date;Prepayment allowed;Position;Initial principal;Outstanding principal;Start date;Day count convention;Accrued interest;Purchase date;Purchase relative price;Purchase relative price type;Business day convention;Discount curve;Credit spread curve;Group identifier;Planned position;Planned date;Currency;Book value definition;Custom amortized cost;Fair value accounting;Market value;Market value type;Excess operational deposits;Haircut;Retained;Minimum encumbrance;Counterparty;Counterparty LEI;Counterparty national code;Counterparty residence;Client start date;Discarded;Discarding cause;Last adjusted rate;Teaser spread;Teaser period end;Indexed curve;Indexed term;Interest rate floor;Interest rate cap;Reset anchor date;Reset period;Indexed rate scaling;Reset lag;Interest spread;Fuente de datos;Producto;Segmento negocio;Tipo tasa;Moneda original;C�digo de producto;C�digo de sub-producto;Producto comercial;Apartado;Epigrafe M1;Cuenta contable;C�digo DRC;Clave ISIN cobertura;C�digo clasificaci�n activo;Descripci�n tama�o empresa;Consolidado reservado;Consolidado p�blico;F8 Primario;F8 Secundario;F18 Primario;F18 Secundario 1;F18 Secundario 2;Persona f�sica/jur�dica;Segmento negocio cartera;Marca transaccional;Marca empleado;Epigrafe RI2;Transferencia cuentas vista;Moneda de tratamiento;Categoria RI3;Mes de reprecio;Sensible;C�digo DRC contable;C�digo tama�o empresa;C�d. segmento estrat�gico;Des. segmento estrat�gico;Edad;Segmento estrat�gico;Coste amort./Valor razon.;Cod. ranking insolvencia;Des. ranking insolvencia;Clasificacion F V_J;Opcion Comprada;Opcion Vendida;Operacional;FINREP;Macrosegmento;Des. macrosegmento
contract;1425833_210308250550003825;;24/12/2024;3M;24/06/2027;Yes;Long;26581,41;26581,41;25/06/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;26581,41;;;;;;;;;;;;;No;;6,680999999999999;3,25;24/12/2024;EURIBOR_SWAP;3M;0;;24/12/2024;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - MEDIANA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;03;J02;Medianas empresas;;MEDIANAS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1427118_210303040550006145;;12/12/2024;3M;12/12/2024;Yes;Long;18185,12;18185,12;13/12/2019;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;18185,12;;;;;;;;;;;;;No;;5,026;1,7500000000000002;12/12/2024;EURIBOR_SWAP;6M;0;;12/12/2024;3M;;;1,7500000000000002;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;N;N;A.2.1.2;Original;EUR;Activo general;2024-12;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1427733_210374030550003303;;17/01/2025;3M;17/07/2025;Yes;Long;464755,39;464755,39;18/07/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;464755,39;;;;;;;;;;;;;No;;4,707999999999999;1,5;17/01/2025;EURIBOR_SWAP;3M;0;;17/01/2025;3M;;;1,5;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Corporativa;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
contract;1428375_210301680550005123;;11/01/2025;3M;11/04/2025;Yes;Long;31709,31;31709,31;12/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;31709,31;;;;;;;;;;;;;No;;6,023;2,8000000000000003;11/01/2025;EURIBOR_SWAP;3M;0;;11/01/2025;3M;;;2,8000000000000003;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1429098_210301050550003041;;19/02/2025;3M;19/05/2025;Yes;Long;39762,6;39762,6;20/05/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;39762,6;;;;;;;;;;;;;No;;7,254;4,25;19/02/2025;EURIBOR_SWAP;3M;0;;19/02/2025;3M;;;4,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1429718_210351100550002954;;06/12/2024;3M;06/03/2025;Yes;Long;8959,25;8959,25;07/03/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8959,25;;;;;;;;;;;;;No;;6,949;3,5000000000000004;06/12/2024;EURIBOR_SWAP;3M;0;;06/12/2024;3M;;;3,5000000000000004;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.02.02.00 Con otras garantias reales;32262000004;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030201;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1431210_210350080550001558;;21/01/2025;3M;21/10/2025;Yes;Long;19956,86;19956,86;22/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;19956,86;;;;;;;;;;;;;No;;6,451;3,25;21/01/2025;EURIBOR_SWAP;3M;0;;21/01/2025;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;;F09;Seniors 2;65;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1431489_210374010550003582;;07/01/2025;3M;07/04/2025;Yes;Long;431,47;431,47;08/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;431,47;;;;;;;;;;;;;No;;4,35;1,0999999999999999;07/01/2025;EURIBOR_SWAP;3M;0;;07/01/2025;3M;;;1,0999999999999999;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - MEDIANA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;03;J02;Medianas empresas;;MEDIANAS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1431771_210371300550003330;;10/01/2025;3M;10/01/2027;Yes;Long;69905,2;69905,2;11/01/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;69905,2;;;;;;;;;;;;;No;;5,1659999999999995;2;06/10/2025;EURIBOR_SWAP;12M;0;;06/10/2025;12M;;2M;2;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131100;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;N;N;A.2.1.3;Original;EUR;Activo general;2025-10;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1432168_210307260550004744;;12/12/2024;3M;12/06/2025;Yes;Long;6991,05;6991,05;13/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;6991,05;;;;;;;;;;;;;No;;6,967;3,5000000000000004;12/12/2024;EURIBOR_SWAP;3M;0;;12/12/2024;3M;;;3,5000000000000004;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;;F04;Adultos 1B;46;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1432272_210373840550004699;;30/11/2024;1M;31/12/2027;Yes;Long;5741,28;5741,28;23/12/2002;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5741,28;;;;;;;;;;;;;No;;2,472;0,136;29/05/2025;IRPH;12M;0;;29/05/2025;6M;;;0,136;BG;CREDITOS SECTOR PRIVADO GTIA HIPOTECARIA OTROS;Banca Comercial;VAR;EUR;055;000;131995;A;04.02.02.01.00 Con garantia hipotecaria;32162000008;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.4;Original;EUR;Activo general;2025-05;Sensible;02010100;;F09;Seniors 2;71;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1432628_21030027SW57238R;;31/07/2025;6M;31/01/2033;Yes;Long;50000000;50000000;31/01/2025;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;57238;No;;EUR;Amortized cost;;;;;;;;;BANCO BILBAO VIZCAYA ARGENTARIA, S.A.;;;;;No;;0;0,2505;31/07/2025;EURIBOR_SWAP;6M;;;31/07/2025;6M;;;0,2505;TE;SWAP RECIBE OTROS PTMOS FWD;Tesoreria;VAR;EUR;987;006;;AFB;....;;;1000247_;;GRANDE;;;;;;;;J;;N;;A.5.1.2;Original;EUR;Activo general;2025-07;Sensible;;04;J08;Otras empresas y asociaciones sin �nimo de lucro;;RESTO DE EMPRESAS / SIN_ANIMO_DE_LUCRO ;AMORTIZED_COST;;;VARIABLE;NO;NO;;;;
contract;1432748_210310770550005372;;10/02/2025;3M;10/02/2025;Yes;Long;19901,87;19901,87;11/02/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;19901,87;;;;;;;;;;;;;No;;6,032;3;10/02/2025;EURIBOR_SWAP;3M;0;;10/02/2025;3M;;;3;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;14331_210374030550003526;;24/01/2025;3M;24/04/2025;Yes;Long;91696,52;91696,52;25/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;91696,52;;;;;;;;;;;;;No;;4,736;1,6500000000000001;24/01/2025;EURIBOR_SWAP;3M;0;;24/01/2025;3M;;;1,6500000000000001;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
contract;1433651_210306060550005971;;13/01/2025;3M;13/10/2025;Yes;Long;17500;17500;14/10/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;17500;;;;;;;;;;;;;No;;5,524;2,34;13/01/2025;EURIBOR_SWAP;3M;0;;13/01/2025;3M;;;2,34;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;170;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;02030000;;F04;Adultos 1B;54;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1435175_210330120550009586;;28/01/2025;3M;28/04/2025;Yes;Long;24886,53;24886,53;29/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;24886,53;;;;;;;;;;;;;No;;5,559;2,5;28/01/2025;EURIBOR_SWAP;3M;0;;28/01/2025;3M;;;2,5;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1435353_210308280550004368;;05/02/2025;3M;05/05/2027;Yes;Long;15925,36;15925,36;06/05/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;15925,36;;;;;;;;;;;;;No;;6,325;3,25;05/02/2025;EURIBOR_SWAP;3M;0;;05/02/2025;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1435889_210305510550006573;;28/12/2024;3M;28/12/2024;Yes;Long;44916,53;44916,53;29/12/2023;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;44916,53;;;;;;;;;;;;;No;;4,526;1;28/12/2024;EURIBOR_SWAP;12M;0;;28/12/2024;3M;;2M;1;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131001;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1437_210310630550001470;;28/01/2025;3M;28/04/2027;Yes;Long;399325,98;399325,98;29/04/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;399325,98;;;;;;;;;;;;;No;;4,559;1,5;28/01/2025;EURIBOR_SWAP;3M;0;;28/01/2025;3M;;;1,5;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
contract;1438153_210374140550005692;;01/02/2025;3M;01/02/2025;Yes;Long;142151,63;142151,63;02/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;142151,63;;;;;;;;;;;;;No;;4,356;1,3;01/02/2025;EURIBOR_SWAP;3M;0;;01/02/2025;3M;;;1,3;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030102;;03;GRANDE;;;;;120;;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
contract;1439474_210309010550004493;;26/02/2025;3M;26/11/2025;Yes;Long;36125,94;36125,94;27/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;36125,94;;;;;;;;;;;;;No;;4,775;1,79;26/02/2025;EURIBOR_SWAP;3M;0;;26/02/2025;3M;;;1,79;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1439878_210320570550002750;;30/11/2024;3M;28/02/2025;Yes;Long;16372,68;16372,68;01/03/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;16372,68;;;;;;;;;;;;;No;;6,162;3,25;28/02/2025;EURIBOR_SWAP;3M;0;;28/02/2025;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F04;Adultos 1B;51;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1445081_210320010550011881;;29/01/2025;3M;29/04/2026;Yes;Long;32859,88;32859,88;30/04/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;32859,88;;;;;;;;;;;;;No;;5,0520000000000005;2;29/01/2025;EURIBOR_SWAP;3M;0;;29/01/2025;3M;;;2;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1445497_210309180550001843;;14/01/2025;3M;14/04/2025;Yes;Long;123899,97;123899,97;15/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;123899,97;;;;;;;;;;;;;No;;3,909;0,73;14/01/2025;EURIBOR_SWAP;3M;0;;14/01/2025;3M;;;0,73;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131001;A;04.02.05.05.00 Cuentas de credito;32662110002;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
contract;1446229_210301540550004282;;13/12/2024;3M;13/03/2025;Yes;Long;84581,9;84581,9;14/03/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;84581,9;;;;;;;;;;;;;No;;5,617;2,15;13/12/2024;EURIBOR_SWAP;3M;0;;13/12/2024;3M;;;2,15;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1446764_210303460550006662;;02/12/2024;3M;02/12/2024;Yes;Long;18140,61;18140,61;03/12/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;18140,61;;;;;;;;;;;;;No;;5,489999999999999;2;02/12/2024;EURIBOR_SWAP;3M;0;;02/12/2024;3M;;;2;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1446968_210320060550005170;;02/12/2024;3M;02/03/2025;Yes;Long;3634,74;3634,74;03/03/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3634,74;;;;;;;;;;;;;No;;7,739999999999999;4,25;02/12/2024;EURIBOR_SWAP;3M;0;;02/12/2024;3M;;;4,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;;F04;Adultos 1B;62;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1450518_210301840550003642;;14/01/2025;3M;14/07/2025;Yes;Long;829,59;829,59;15/07/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;829,59;;;;;;;;;;;;;No;;4,949;1,77;14/01/2025;EURIBOR_SWAP;3M;0;;14/01/2025;3M;;;1,77;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;145078_210330110550002049;;13/01/2025;3M;13/04/2025;Yes;Long;17996,3;17996,3;14/04/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;17996,3;;;;;;;;;;;;;No;;6,433999999999999;3,25;13/01/2025;EURIBOR_SWAP;3M;0;;13/01/2025;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1450905_210355800550009324;;06/12/2024;3M;06/06/2025;Yes;Long;34497,99;34497,99;07/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;34497,99;;;;;;;;;;;;;No;;5,909;2,46;06/12/2024;EURIBOR_SWAP;3M;0;;06/12/2024;3M;;;2,46;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;;F03;Adultos 1A;41;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1453139_210309180550001950;;04/12/2024;3M;04/09/2025;Yes;Long;18078,96;18078,96;05/09/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;18078,96;;;;;;;;;;;;;No;;5,028;1,5699999999999998;04/12/2024;EURIBOR_SWAP;3M;0;;04/12/2024;3M;;;1,5699999999999998;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1456211_210382010540066523;;29/01/2025;12M;27/02/2028;Yes;Long;23500000;23500000;02/03/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;23500000;;;;;;;;;;;;;No;;4,862;1,2;30/01/2025;EURIBOR_SWAP;3M;0;;30/01/2025;12M;;;1,2;UG;PERSONALES SINDICADOS;Banca Corporativa;VAR;EUR;054;001;181000;A;04.02.05.04.00 Prestamos personales;33552000009;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
