File type;Contracts
Charset;ISO-8859-1
Decimal separator;Comma
Boolean format;Yes;No
Day pattern;dd/MM/yyyy
Timestamp pattern;dd/MM/yyyy HH:mm
Additional contract info;Not included
Contract type;Fixed annuity
Reference day;30/11/2024
Identifier;Description;Payment anchor date;Payment period;Current payment;Principal payments rate;Residual principal;Principal grace period end date;Maturity date;Prepayment allowed;Position;Initial principal;Outstanding principal;Start date;Day count convention;Accrued interest;Purchase date;Purchase relative price;Purchase relative price type;Business day convention;Discount curve;Credit spread curve;Group identifier;Planned position;Planned date;Currency;Book value definition;Custom amortized cost;Fair value accounting;Market value;Market value type;Excess operational deposits;Haircut;Retained;Minimum encumbrance;Counterparty;Counterparty LEI;Counterparty national code;Counterparty residence;Client start date;Discarded;Discarding cause;Indexed rate;Comision cancelacion RI3;Interest spread;Fuente de datos;Producto;Segmento negocio;Tipo tasa;Moneda original;Código de producto;Código de sub-producto;Producto comercial;Apartado;Epigrafe M1;Cuenta contable;Código DRC;Clave ISIN cobertura;Código clasificación activo;Descripción tamaño empresa;Consolidado reservado;Consolidado público;F8 Primario;F8 Secundario;F18 Primario;F18 Secundario 1;F18 Secundario 2;Persona física/jurídica;Segmento negocio cartera;Marca transaccional;Marca empleado;Epigrafe RI2;Transferencia cuentas vista;Moneda de tratamiento;Categoria RI3;Mes de reprecio;Sensible;Código DRC contable;Código tamaño empresa;Cód. segmento estratégico;Des. segmento estratégico;Edad;Segmento estratégico;Coste amort./Valor razon.;Cod. ranking insolvencia;Des. ranking insolvencia;Clasificacion F V_J;Opcion Comprada;Opcion Vendida;Operacional;FINREP;Macrosegmento;Des. macrosegmento
1020708_210340060500112224;;01/12/2024;1M;;;;01/11/2024;01/12/2025;Yes;Long;1308,41;1308,41;01/12/2017;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1308,41;;;;;;;;;;;;;No;;6,950000000000001;3;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;021;111006;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F06;Adultos 2B;58;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020731_210372010500038668;;21/12/2024;1M;;;;21/11/2024;21/02/2030;Yes;Long;14352,6;14352,6;21/02/2022;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;14352,6;;;;;;;;;;;;;No;;8,4;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;021;111006;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F04;Adultos 1B;61;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020733_210303760500018951;;13/12/2024;1M;;;;13/11/2024;13/04/2027;Yes;Long;6471,53;6471,53;13/04/2022;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;6471,53;;;;;;;;;;;;;No;;5,5;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;001;111000;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;29;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020745_210379600500004179;;24/12/2024;1M;;;;24/11/2024;24/06/2027;Yes;Long;8767,79;8767,79;24/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8767,79;;;;;;;;;;;;;No;;8,95;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;029;111063;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F05;Adultos 2A;38;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020794_210322000500454834;;30/11/2024;1M;;;;30/10/2024;31/05/2032;Yes;Long;5748,2;5748,2;31/05/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5748,2;;;;;;;;;;;;;No;;5,5;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;025;111059;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F05;Adultos 2A;39;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020795_210371360500128525;;01/12/2024;1M;;;;01/11/2024;01/01/2029;Yes;Long;13398,2;13398,2;10/12/2020;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;13398,2;;;;;;;;;;;;;No;;6,25;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;155;111111;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F09;Seniors 2;71;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020825_210342660500104434;;30/11/2024;1M;;;;30/10/2024;30/01/2032;Yes;Long;10425,04;10425,04;30/01/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;10425,04;;;;;;;;;;;;;No;;7,95;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;155;111111;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;57;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020829_210370200500093892;;11/12/2024;1M;;;;11/11/2024;11/04/2033;Yes;Long;20730,63;20730,63;11/04/2019;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;20730,63;;;;;;;;;;;;;No;;2,25;0;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;484;112030;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010200;;F06;Adultos 2B;52;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020838_210346330500002932;;22/12/2024;1M;;;;22/11/2024;22/08/2025;Yes;Long;871,54;871,54;22/08/2019;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;871,54;;;;;;;;;;;;;No;;5,949999999999999;3;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;913;111018;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;61;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020841_210310670500037629;;02/12/2024;1M;;;;02/11/2024;02/04/2044;Yes;Long;145031,72;145031,72;02/08/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;145031,72;;;;;;;;;;;;;No;;2,9499999999999997;3;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;112;112032;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F05;Adultos 2A;39;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020852_210310820500055468;;17/12/2024;1M;;;;17/11/2024;17/10/2053;Yes;Long;203685,8;203685,8;17/10/2023;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;203685,8;;;;;;;;;;;;;No;;2,5;1;0;UG;HIPOTECARIOS COMPRADOR DIRECTO MIXTA;Banca Comercial;FIX;EUR;050;462;112064;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F03;Adultos 1A;42;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020857_210371000500067067;;18/12/2024;1M;;;;18/11/2024;18/05/2026;Yes;Long;2700,13;2700,13;18/05/2021;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2700,13;;;;;;;;;;;;;No;;7,199999999999999;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;147;111047;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F04;Adultos 1B;58;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
102086_210373340500033360;;04/12/2024;1M;;;;04/11/2024;04/12/2041;Yes;Long;143943,62;143943,62;04/12/2006;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;143943,62;;;;;;;;;;;;;No;;2,25;1;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F06;Adultos 2B;48;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020875_210374920500008635;;08/12/2024;1M;;;;08/11/2024;08/03/2029;Yes;Long;5485,71;5485,71;08/03/2021;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5485,71;;;;;;;;;;;;;No;;6,950000000000001;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;021;111006;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;29;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020881_210301520500090104;;17/12/2024;1M;;;;17/11/2024;17/07/2026;Yes;Long;1689,75;1689,75;17/07/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1689,75;;;;;;;;;;;;;No;;8,5;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;021;111006;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;29;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020895_210373750500022390;;29/12/2024;1M;;;;29/11/2024;29/09/2051;Yes;Long;80279,39;80279,39;29/09/2021;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;80279,39;;;;;;;;;;;;;No;;1,6500000000000001;0;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;484;112030;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F05;Adultos 2A;37;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020915_210330240500036753;;29/12/2024;1M;;;;29/11/2024;29/09/2031;Yes;Long;22094,44;22094,44;29/09/2016;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;22094,44;;;;;;;;;;;;;No;;1,9;3;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;484;112030;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F06;Adultos 2B;51;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020947_210372240500066764;;26/12/2024;1M;;;;26/11/2024;26/08/2026;Yes;Long;3421,86;3421,86;26/08/2020;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3421,86;;;;;;;;;;;;;No;;7,95;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;021;111006;A;04.02.05.04.00 Prestamos personales;33552200000;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F09;Seniors 2;65;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020972_210373630500017471;;15/12/2024;1M;;;;15/11/2024;15/11/2026;Yes;Long;4908,13;4908,13;15/11/2021;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4908,13;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES FINANCIACION EMPRESAS;Banca Comercial;FIX;EUR;050;209;113105;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F04;Adultos 1B;55;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
102098_210301500510005412;;24/12/2024;1M;;;;24/11/2024;24/11/2027;Yes;Long;4387,99;4387,99;24/11/2022;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4387,99;;;;;;;;;;;;;No;;4,5;0;0;UG;PERSONALES FINANCIACION EMPRESAS;Banca Comercial;FIX;EUR;051;949;113157;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;PYME - MICROEMPRESA;;;;;170;;;J;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;01;J09;Comunidades de propietarios;;COMUNIDAD_PROPIETARIOS;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1020_210370770500027056;;16/12/2024;1M;;;;16/11/2024;16/12/2050;Yes;Long;90736,11;90736,11;16/12/2020;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;90736,11;;;;;;;;;;;;;No;;1,4000000000000001;0;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;484;112030;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F03;Adultos 1A;42;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021000_210371020500164557;;25/12/2024;1M;;;;25/11/2024;25/04/2028;Yes;Long;1922,51;1922,51;25/04/2022;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1922,51;;;;;;;;;;;;;No;;9,950000000000001;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;021;111006;A;04.02.05.04.00 Prestamos personales;33552200000;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;39;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021006_210372160500040140;;29/12/2024;1M;;;;29/11/2024;29/10/2028;Yes;Long;20150,15;20150,15;29/10/2018;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;20150,15;;;;;;;;;;;;;No;;3,8;1;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;412;112024;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030201;;F07;Adultos 3;46;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021010_210307420500008406;;02/12/2024;1M;;;;02/11/2024;02/03/2035;Yes;Long;69973,87;69973,87;02/03/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;69973,87;;;;;;;;;;;;;No;;1;3;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;498;112034;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F04;Adultos 1B;55;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021012_210371080500042586;;28/12/2024;1M;;;;28/11/2024;28/07/2028;Yes;Long;5247,78;5247,78;28/07/2020;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5247,78;;;;;;;;;;;;;No;;6,7;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;147;111047;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;55;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021019_210371950500059535;;07/12/2024;1M;;;;07/11/2024;07/05/2028;Yes;Long;3251,55;3251,55;07/11/2023;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3251,55;;;;;;;;;;;;;No;;8,95;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;029;111063;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F06;Adultos 2B;47;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021026_210307030500046434;;30/11/2024;1M;;;;30/10/2024;30/01/2028;Yes;Long;9141,12;9141,12;30/01/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;9141,12;;;;;;;;;;;;;No;;6,25;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;017;111005;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F05;Adultos 2A;32;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021051_210370970500023190;;03/12/2024;1M;;;;03/11/2024;03/02/2025;Yes;Long;603,9;603,9;03/02/2022;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;603,9;;;;;;;;;;;;;No;;5,25;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;147;111047;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F05;Adultos 2A;36;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021065_210372070500034960;;05/12/2024;1M;;;;05/11/2024;05/08/2026;Yes;Long;4048,32;4048,32;05/08/2021;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4048,32;;;;;;;;;;;;;No;;6,950000000000001;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;147;111047;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F06;Adultos 2B;57;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021077_210375730510000037;;08/12/2024;1M;;;;08/11/2024;08/01/2026;Yes;Long;6775,28;6775,28;08/01/2021;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;6775,28;;;;;;;;;;;;;No;;1,9;1;0;UG;PERSONALES FINANCIACION EMPRESAS;Banca Comercial;FIX;EUR;051;577;113155;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.5.1.1 Inversión crediticia;;
1021086_210301460500197962;;02/12/2024;1M;;;;02/11/2024;02/09/2034;Yes;Long;34667,87;34667,87;02/09/2022;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;34667,87;;;;;;;;;;;;;No;;3,2;3;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;484;112030;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F07;Adultos 3;64;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021095_210347460500004104;;06/12/2024;1M;;;;06/11/2024;06/06/2052;Yes;Long;299170,56;299170,56;06/06/2022;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;299170,56;;;;;;;;;;;;;No;;1,4500000000000002;3;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;112;112032;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F03;Adultos 1A;42;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021096_210308270500019456;;24/12/2024;1M;;;;24/11/2024;24/02/2030;Yes;Long;17339,5;17339,5;24/02/2022;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;17339,5;;;;;;;;;;;;;No;;4,75;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;075;111009;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F03;Adultos 1A;39;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021097_210302120500049088;;01/12/2024;1M;;;;01/11/2024;01/08/2028;Yes;Long;3385,42;3385,42;01/08/2022;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3385,42;;;;;;;;;;;;;No;;7,249999999999999;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;075;111009;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;59;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021107_210340800500028565;;19/12/2024;1M;;;;19/11/2024;19/07/2030;Yes;Long;5714,26;5714,26;19/07/2022;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5714,26;;;;;;;;;;;;;No;;6,75;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;075;111009;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F04;Adultos 1B;54;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021116_210373750500041075;;23/12/2024;1M;;;;23/11/2024;23/02/2053;Yes;Long;191966,01;191966,01;23/02/2023;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;191966,01;;;;;;;;;;;;;No;;2,4;3;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;112;112032;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F03;Adultos 1A;42;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
102111_210340640500061153;;15/12/2024;1M;;;;15/11/2024;15/09/2050;Yes;Long;67200,06;67200,06;15/09/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;67200,06;;;;;;;;;;;;;No;;1,6500000000000001;3;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;484;112030;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F05;Adultos 2A;32;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021124_210378420500169236;;20/12/2024;1M;;;;20/11/2024;20/06/2028;Yes;Long;7779,49;7779,49;02/06/2020;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;7779,49;;;;;;;;;;;;;No;;10,95;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;155;111111;A;04.02.05.04.00 Prestamos personales;33552200000;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F04;Adultos 1B;50;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021128_210370740500019353;;03/12/2024;1M;;;;03/11/2024;03/04/2050;Yes;Long;93450,38;93450,38;03/04/2020;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;93450,38;;;;;;;;;;;;;No;;2,1;0;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;484;112030;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F05;Adultos 2A;32;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1021146_210308230500019138;;25/12/2024;1M;;;;25/11/2024;25/11/2030;Yes;Long;5154,63;5154,63;25/11/2022;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5154,63;;;;;;;;;;;;;No;;6;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;079;111010;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;35;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
102114_210370040500181733;;05/12/2024;1M;;;;05/11/2024;05/02/2046;Yes;Long;51865,39;51865,39;03/02/2021;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;51865,39;;;;;;;;;;;;;No;;2,5;0;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;FIX;EUR;050;484;112030;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F05;Adultos 2A;43;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
